week_ending,retailer,region,brand,sku,price,units,dollars,promo_flag,feature_display,stores_selling,on_promo,featured
2024-03-03,Walgreens,West,Garrett,Caramel 10oz,8.49,5,42.45,0,0,214,No,No
2024-03-03,Walgreens,West,Garrett,Cheddar 10oz,8.79,7,61.53,0,0,213,No,No
2024-03-03,Walgreens,West,Garrett,Variety 12pk,18.99,4,75.96,0,0,216,No,No
2024-03-03,Walgreens,West,Competitor A,Cheddar 6oz,5.49,13,71.37,0,0,419,No,No
2024-03-03,Walgreens,West,Competitor A,Caramel 6oz,5.29,11,58.19,0,0,433,No,No
2024-03-03,Walgreens,West,Competitor A,Mix 10oz,7.8,24,187.2,1,0,416,Yes,No
2024-03-03,Walgreens,West,Competitor A,Caramel 10oz,8.49,12,101.88,0,0,423,No,No
2024-03-03,Walgreens,West,Competitor A,Cheddar 10oz,8.79,11,96.69,0,0,409,No,No
2024-03-03,Walgreens,West,Competitor A,Variety 12pk,18.99,10,189.9,0,0,420,No,No
2024-03-03,Walgreens,West,Competitor B,Cheddar 6oz,5.49,6,32.94,0,0,253,No,No
2024-03-03,Walgreens,West,Competitor B,Caramel 6oz,4.49,8,35.92,1,0,257,Yes,No
2024-03-03,Walgreens,West,Competitor B,Mix 10oz,8.99,6,53.94,0,0,253,No,No
2024-03-03,Walgreens,West,Competitor B,Caramel 10oz,8.49,7,59.43,0,1,256,No,Yes
2024-03-03,Walgreens,West,Competitor B,Cheddar 10oz,8.03,7,56.21,1,0,255,Yes,No
2024-03-03,Walgreens,West,Competitor B,Variety 12pk,18.99,4,75.96,0,0,256,No,No
2024-03-03,Costco,Midwest,Garrett,Cheddar 6oz,4.85,10,48.5,1,0,123,Yes,No
2024-03-03,Costco,Midwest,Garrett,Caramel 6oz,4.81,7,33.67,1,0,120,Yes,No
2024-03-03,Costco,Midwest,Garrett,Mix 10oz,8.99,8,71.92,0,0,121,No,No
2024-03-03,Costco,Midwest,Garrett,Caramel 10oz,8.49,6,50.94,0,0,114,No,No
2024-03-03,Costco,Midwest,Garrett,Cheddar 10oz,8.79,6,52.74,0,0,122,No,No
2024-03-03,Costco,Midwest,Garrett,Variety 12pk,18.99,4,75.96,0,0,120,No,No
2024-03-03,Costco,Midwest,Competitor A,Cheddar 6oz,5.49,17,93.33,0,0,206,No,No
2024-03-03,Costco,Midwest,Competitor A,Caramel 6oz,5.29,14,74.06,0,0,211,No,No
2024-03-03,Costco,Midwest,Competitor A,Mix 10oz,8.99,17,152.83,0,0,209,No,No
2024-03-03,Costco,Midwest,Competitor A,Caramel 10oz,8.49,12,101.88,0,0,210,No,No
2024-03-03,Costco,Midwest,Competitor A,Cheddar 10oz,6.8,17,115.6,1,0,211,Yes,No
2024-03-03,Costco,Midwest,Competitor A,Variety 12pk,18.99,8,151.92,0,0,216,No,No
2024-03-03,Costco,Midwest,Competitor B,Cheddar 6oz,5.49,8,43.92,0,0,160,No,No
2024-03-03,Costco,Midwest,Competitor B,Caramel 6oz,5.29,9,47.61,0,0,157,No,No
2024-03-03,Costco,Midwest,Competitor B,Mix 10oz,8.99,9,80.91,0,1,157,No,Yes
2024-03-03,Costco,Midwest,Competitor B,Caramel 10oz,7.18,12,86.16,1,0,154,Yes,No
2024-03-03,Costco,Midwest,Competitor B,Cheddar 10oz,8.79,7,61.53,0,0,157,No,No
2024-03-03,Costco,Midwest,Competitor B,Variety 12pk,18.99,5,94.95,0,0,162,No,No
2024-03-03,Costco,Northeast,Garrett,Cheddar 6oz,5.49,5,27.45,0,0,120,No,No
2024-03-03,Costco,Northeast,Garrett,Caramel 6oz,5.29,4,21.16,0,0,120,No,No
2024-03-03,Costco,Northeast,Garrett,Mix 10oz,8.99,7,62.93,0,0,126,No,No
2024-03-03,Costco,Northeast,Garrett,Caramel 10oz,8.49,6,50.94,0,0,120,No,No
2024-03-03,Costco,Northeast,Garrett,Cheddar 10oz,8.79,6,52.74,0,0,121,No,No
2024-03-03,Costco,Northeast,Garrett,Variety 12pk,18.99,4,75.96,0,1,123,No,Yes
2024-03-03,Costco,Northeast,Competitor A,Cheddar 6oz,5.49,13,71.37,0,0,202,No,No
2024-03-03,Costco,Northeast,Competitor A,Caramel 6oz,5.29,12,63.48,0,0,210,No,No
2024-03-03,Costco,Northeast,Competitor A,Mix 10oz,8.99,16,143.84,0,0,214,No,No
2024-03-03,Costco,Northeast,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,202,No,No
2024-03-03,Costco,Northeast,Competitor A,Cheddar 10oz,8.79,11,96.69,0,0,206,No,No
2024-03-03,Costco,Northeast,Competitor A,Variety 12pk,18.99,7,132.93,0,0,214,No,No
2024-03-03,Costco,Northeast,Competitor B,Cheddar 6oz,5.49,8,43.92,0,0,152,No,No
2024-03-03,Costco,Northeast,Competitor B,Caramel 6oz,5.29,4,21.16,0,0,152,No,No
2024-03-03,Costco,Northeast,Competitor B,Mix 10oz,7.98,11,87.78,1,0,167,Yes,No
2024-03-03,Costco,Northeast,Competitor B,Caramel 10oz,8.49,6,50.94,0,0,159,No,No
2024-03-03,Costco,Northeast,Competitor B,Cheddar 10oz,8.79,9,79.11,0,0,162,No,No
2024-03-03,Costco,Northeast,Competitor B,Variety 12pk,18.99,5,94.95,0,0,155,No,No
2024-03-03,Costco,South,Garrett,Cheddar 6oz,5.49,4,21.96,0,0,122,No,No
2024-03-03,Costco,South,Garrett,Caramel 6oz,4.31,10,43.1,1,0,123,Yes,No
2024-03-03,Costco,South,Garrett,Mix 10oz,8.99,7,62.93,0,0,120,No,No
2024-03-03,Costco,South,Garrett,Caramel 10oz,8.49,5,42.45,0,0,113,No,No
2024-03-03,Costco,South,Garrett,Cheddar 10oz,8.79,5,43.95,0,0,118,No,No
2024-03-03,Costco,South,Garrett,Variety 12pk,18.99,5,94.95,0,0,116,No,No
2024-03-03,Costco,South,Competitor A,Cheddar 6oz,5.49,14,76.86,0,0,215,No,No
2024-03-03,Costco,South,Competitor A,Caramel 6oz,5.29,12,63.48,0,0,210,No,No
2024-03-03,Costco,South,Competitor A,Mix 10oz,8.99,11,98.89,0,0,213,No,No
2024-03-03,Costco,South,Competitor A,Caramel 10oz,8.49,11,93.39,0,0,198,No,No
2024-03-03,Costco,South,Competitor A,Cheddar 10oz,8.79,10,87.9,0,1,211,No,Yes
2024-03-03,Costco,South,Competitor A,Variety 12pk,18.99,7,132.93,0,0,206,No,No
2024-03-03,Costco,South,Competitor B,Cheddar 6oz,5.49,5,27.45,0,0,160,No,No
2024-03-03,Costco,South,Competitor B,Caramel 6oz,5.29,6,31.74,0,0,163,No,No
2024-03-03,Costco,South,Competitor B,Mix 10oz,8.99,8,71.92,0,0,151,No,No
2024-03-03,Costco,South,Competitor B,Caramel 10oz,8.49,5,42.45,0,0,160,No,No
2024-03-03,Costco,South,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,158,No,No
2024-03-03,Costco,South,Competitor B,Variety 12pk,18.99,3,56.97,0,0,164,No,No
2024-03-03,Costco,West,Garrett,Cheddar 6oz,5.49,6,32.94,0,0,127,No,No
2024-03-03,Costco,West,Garrett,Caramel 6oz,4.5,8,36.0,1,0,118,Yes,No
2024-03-03,Costco,West,Garrett,Mix 10oz,8.07,7,56.49,1,0,116,Yes,No
2024-03-03,Costco,West,Garrett,Caramel 10oz,8.49,6,50.94,0,0,121,No,No
2024-03-03,Costco,West,Garrett,Cheddar 10oz,8.79,6,52.74,0,1,118,No,Yes
2024-03-03,Costco,West,Garrett,Variety 12pk,17.36,5,86.8,1,0,129,Yes,No
2024-03-03,Costco,West,Competitor A,Cheddar 6oz,5.49,14,76.86,0,0,210,No,No
2024-03-03,Costco,West,Competitor A,Caramel 6oz,5.29,13,68.77,0,1,213,No,Yes
2024-03-03,Costco,West,Competitor A,Mix 10oz,7.46,16,119.36,1,0,211,Yes,No
2024-03-03,Costco,West,Competitor A,Caramel 10oz,8.49,9,76.41,0,0,201,No,No
2024-03-03,Costco,West,Competitor A,Cheddar 10oz,7.69,12,92.28,1,0,198,Yes,No
2024-03-03,Costco,West,Competitor A,Variety 12pk,18.99,7,132.93,0,0,223,No,No
2024-03-03,Costco,West,Competitor B,Cheddar 6oz,5.49,9,49.41,0,0,160,No,No
2024-03-03,Costco,West,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,165,No,No
2024-03-03,Costco,West,Competitor B,Mix 10oz,8.99,10,89.9,0,0,167,No,No
2024-03-03,Costco,West,Competitor B,Caramel 10oz,8.49,5,42.45,0,0,161,No,No
2024-03-03,Costco,West,Competitor B,Cheddar 10oz,8.79,5,43.95,0,0,166,No,No
2024-03-03,Costco,West,Competitor B,Variety 12pk,18.99,3,56.97,0,0,154,No,No
2024-03-03,Meijer,Midwest,Garrett,Cheddar 6oz,5.49,7,38.43,0,0,154,No,No
2024-03-03,Meijer,Midwest,Garrett,Caramel 6oz,5.29,6,31.74,0,0,145,No,No
2024-03-03,Meijer,Midwest,Garrett,Mix 10oz,8.26,12,99.12,1,1,156,Yes,Yes
2024-03-03,Meijer,Midwest,Garrett,Caramel 10oz,8.49,5,42.45,0,0,164,No,No
2024-03-03,Meijer,Midwest,Garrett,Cheddar 10oz,8.79,6,52.74,0,0,156,No,No
2024-03-03,Meijer,Midwest,Garrett,Variety 12pk,18.99,5,94.95,0,0,167,No,No
2024-03-03,Meijer,Midwest,Competitor A,Cheddar 6oz,4.63,15,69.45,1,0,302,Yes,No
2024-03-03,Meijer,Midwest,Competitor A,Caramel 6oz,5.29,14,74.06,0,0,304,No,No
2024-03-03,Meijer,Midwest,Competitor A,Mix 10oz,6.81,28,190.68,1,0,301,Yes,No
2024-03-03,Meijer,Midwest,Competitor A,Caramel 10oz,6.8,19,129.2,1,0,305,Yes,No
2024-03-03,Meijer,Midwest,Competitor A,Cheddar 10oz,8.79,12,105.48,0,0,301,No,No
2024-03-03,Meijer,Midwest,Competitor A,Variety 12pk,18.99,10,189.9,0,1,289,No,Yes
2024-03-03,Meijer,Midwest,Competitor B,Cheddar 6oz,5.49,9,49.41,0,1,210,No,Yes
2024-03-03,Meijer,Midwest,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,212,No,No
2024-03-03,Meijer,Midwest,Competitor B,Mix 10oz,8.99,7,62.93,0,0,203,No,No
2024-03-03,Meijer,Midwest,Competitor B,Caramel 10oz,7.64,9,68.76,1,0,207,Yes,No
2024-03-03,Meijer,Midwest,Competitor B,Cheddar 10oz,6.65,9,59.85,1,0,204,Yes,No
2024-03-03,Meijer,Midwest,Competitor B,Variety 12pk,16.69,8,133.52,1,1,210,Yes,Yes
2024-03-03,Meijer,Northeast,Garrett,Cheddar 6oz,5.49,6,32.94,0,0,153,No,No
2024-03-03,Meijer,Northeast,Garrett,Caramel 6oz,4.67,8,37.36,1,0,160,Yes,No
2024-03-03,Meijer,Northeast,Garrett,Mix 10oz,8.99,7,62.93,0,0,165,No,No
2024-03-03,Meijer,Northeast,Garrett,Caramel 10oz,8.49,8,67.92,0,0,167,No,No
2024-03-03,Meijer,Northeast,Garrett,Cheddar 10oz,8.79,7,61.53,0,1,158,No,Yes
2024-03-03,Meijer,Northeast,Garrett,Variety 12pk,15.64,4,62.56,1,0,158,Yes,No
2024-03-03,Meijer,Northeast,Competitor A,Cheddar 6oz,4.51,15,67.65,1,0,296,Yes,No
2024-03-03,Meijer,Northeast,Competitor A,Caramel 6oz,5.29,11,58.19,0,0,293,No,No
2024-03-03,Meijer,Northeast,Competitor A,Mix 10oz,8.99,12,107.88,0,0,291,No,No
2024-03-03,Meijer,Northeast,Competitor A,Caramel 10oz,8.49,13,110.37,0,0,298,No,No
2024-03-03,Meijer,Northeast,Competitor A,Cheddar 10oz,7.09,13,92.17,1,0,286,Yes,No
2024-03-03,Meijer,Northeast,Competitor A,Variety 12pk,18.99,8,151.92,0,1,301,No,Yes
2024-03-03,Meijer,Northeast,Competitor B,Cheddar 6oz,5.49,6,32.94,0,0,213,No,No
2024-03-03,Meijer,Northeast,Competitor B,Caramel 6oz,5.29,8,42.32,0,0,217,No,No
2024-03-03,Meijer,Northeast,Competitor B,Mix 10oz,8.99,8,71.92,0,0,214,No,No
2024-03-03,Meijer,Northeast,Competitor B,Caramel 10oz,8.49,5,42.45,0,0,214,No,No
2024-03-03,Meijer,Northeast,Competitor B,Cheddar 10oz,6.69,9,60.21,1,1,201,Yes,Yes
2024-03-03,Meijer,Northeast,Competitor B,Variety 12pk,15.73,5,78.65,1,0,212,Yes,No
2024-03-03,Meijer,South,Garrett,Cheddar 6oz,4.97,8,39.76,1,1,160,Yes,Yes
2024-03-03,Meijer,South,Garrett,Caramel 6oz,5.29,6,31.74,0,0,157,No,No
2024-03-03,Meijer,South,Garrett,Mix 10oz,8.09,7,56.63,1,0,162,Yes,No
2024-03-03,Meijer,South,Garrett,Caramel 10oz,6.41,8,51.28,1,1,169,Yes,Yes
2024-03-03,Meijer,South,Garrett,Cheddar 10oz,6.85,8,54.8,1,0,167,Yes,No
2024-03-03,Meijer,South,Garrett,Variety 12pk,18.99,4,75.96,0,1,169,No,Yes
2024-03-03,Meijer,South,Competitor A,Cheddar 6oz,4.2,13,54.6,1,0,295,Yes,No
2024-03-03,Meijer,South,Competitor A,Caramel 6oz,5.29,10,52.9,0,0,298,No,No
2024-03-03,Meijer,South,Competitor A,Mix 10oz,8.99,11,98.89,0,0,299,No,No
2024-03-03,Meijer,South,Competitor A,Caramel 10oz,7.25,13,94.25,1,0,303,Yes,No
2024-03-03,Meijer,South,Competitor A,Cheddar 10oz,8.79,11,96.69,0,1,296,No,Yes
2024-03-03,Meijer,South,Competitor A,Variety 12pk,16.17,10,161.7,1,0,295,Yes,No
2024-03-03,Meijer,South,Competitor B,Cheddar 6oz,4.59,8,36.72,1,0,207,Yes,No
2024-03-03,Meijer,South,Competitor B,Caramel 6oz,5.29,6,31.74,0,1,211,No,Yes
2024-03-03,Meijer,South,Competitor B,Mix 10oz,8.99,7,62.93,0,0,207,No,No
2024-03-03,Meijer,South,Competitor B,Caramel 10oz,6.98,6,41.88,1,0,212,Yes,No
2024-03-03,Meijer,South,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,201,No,No
2024-03-03,Meijer,South,Competitor B,Variety 12pk,18.99,3,56.97,0,1,212,No,Yes
2024-03-03,Meijer,West,Garrett,Cheddar 6oz,5.49,6,32.94,0,0,162,No,No
2024-03-03,Meijer,West,Garrett,Caramel 6oz,5.29,6,31.74,0,1,161,No,Yes
2024-03-03,Meijer,West,Garrett,Mix 10oz,8.99,6,53.94,0,0,157,No,No
2024-03-03,Meijer,West,Garrett,Caramel 10oz,8.49,3,25.47,0,0,154,No,No
2024-03-03,Meijer,West,Garrett,Cheddar 10oz,8.79,8,70.32,0,1,165,No,Yes
2024-03-03,Meijer,West,Garrett,Variety 12pk,18.99,5,94.95,0,1,160,No,Yes
2024-03-03,Meijer,West,Competitor A,Cheddar 6oz,5.49,11,60.39,0,0,292,No,No
2024-03-03,Meijer,West,Competitor A,Caramel 6oz,5.29,13,68.77,0,1,300,No,Yes
2024-03-03,Meijer,West,Competitor A,Mix 10oz,8.09,17,137.53,1,0,313,Yes,No
2024-03-03,Meijer,West,Competitor A,Caramel 10oz,8.49,11,93.39,0,0,290,No,No
2024-03-03,Meijer,West,Competitor A,Cheddar 10oz,7.82,16,125.12,1,0,278,Yes,No
2024-03-03,Meijer,West,Competitor A,Variety 12pk,18.99,7,132.93,0,0,299,No,No
2024-03-03,Meijer,West,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,209,No,No
2024-03-03,Meijer,West,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,211,No,No
2024-03-03,Meijer,West,Competitor B,Mix 10oz,8.99,7,62.93,0,0,206,No,No
2024-03-03,Meijer,West,Competitor B,Caramel 10oz,8.49,4,33.96,0,0,205,No,No
2024-03-03,Meijer,West,Competitor B,Cheddar 10oz,8.79,7,61.53,0,0,229,No,No
2024-03-03,Meijer,West,Competitor B,Variety 12pk,16.8,3,50.4,1,0,209,Yes,No
2024-03-10,Walmart,Midwest,Garrett,Cheddar 6oz,5.49,22,120.78,0,0,369,No,No
2024-03-10,Walmart,Midwest,Garrett,Caramel 6oz,4.21,27,113.67,1,0,331,Yes,No
2024-03-10,Walmart,Midwest,Garrett,Mix 10oz,7.3,39,284.7,1,0,352,Yes,No
2024-03-10,Walmart,Midwest,Garrett,Caramel 10oz,8.49,21,178.29,0,0,340,No,No
2024-03-10,Walmart,Midwest,Garrett,Cheddar 10oz,8.79,26,228.54,0,1,349,No,Yes
2024-03-10,Walmart,Midwest,Garrett,Variety 12pk,18.99,11,208.89,0,0,333,No,No
2024-03-10,Walmart,Midwest,Competitor A,Cheddar 6oz,5.49,52,285.48,0,0,704,No,No
2024-03-10,Walmart,Midwest,Competitor A,Caramel 6oz,5.29,48,253.92,0,0,714,No,No
2024-03-10,Walmart,Midwest,Competitor A,Mix 10oz,8.99,59,530.41,0,0,685,No,No
2024-03-10,Walmart,Midwest,Competitor A,Caramel 10oz,8.49,44,373.56,0,0,700,No,No
2024-03-10,Walmart,Midwest,Competitor A,Cheddar 10oz,8.79,53,465.87,0,0,718,No,No
2024-03-10,Walmart,Midwest,Competitor A,Variety 12pk,18.99,35,664.65,0,0,667,No,No
2024-03-10,Walmart,Midwest,Competitor B,Cheddar 6oz,5.49,21,115.29,0,0,420,No,No
2024-03-10,Walmart,Midwest,Competitor B,Caramel 6oz,5.29,21,111.09,0,0,422,No,No
2024-03-10,Walmart,Midwest,Competitor B,Mix 10oz,8.99,24,215.76,0,0,421,No,No
2024-03-10,Walmart,Midwest,Competitor B,Caramel 10oz,8.49,21,178.29,0,0,416,No,No
2024-03-10,Walmart,Midwest,Competitor B,Cheddar 10oz,8.79,23,202.17,0,0,444,No,No
2024-03-10,Walmart,Midwest,Competitor B,Variety 12pk,18.99,20,379.8,0,1,423,No,Yes
2024-03-10,Walmart,Northeast,Garrett,Cheddar 6oz,5.49,16,87.84,0,0,358,No,No
2024-03-10,Walmart,Northeast,Garrett,Caramel 6oz,5.29,16,84.64,0,0,340,No,No
2024-03-10,Walmart,Northeast,Garrett,Mix 10oz,8.99,27,242.73,0,1,366,No,Yes
2024-03-10,Walmart,Northeast,Garrett,Caramel 10oz,6.89,21,144.69,1,0,344,Yes,No
2024-03-10,Walmart,Northeast,Garrett,Cheddar 10oz,8.79,14,123.06,0,0,350,No,No
2024-03-10,Walmart,Northeast,Garrett,Variety 12pk,18.99,12,227.88,0,0,351,No,No
2024-03-10,Walmart,Northeast,Competitor A,Cheddar 6oz,5.49,38,208.62,0,0,716,No,No
2024-03-10,Walmart,Northeast,Competitor A,Caramel 6oz,5.29,44,232.76,0,0,724,No,No
2024-03-10,Walmart,Northeast,Competitor A,Mix 10oz,8.99,47,422.53,0,0,691,No,No
2024-03-10,Walmart,Northeast,Competitor A,Caramel 10oz,8.49,37,314.13,0,0,672,No,No
2024-03-10,Walmart,Northeast,Competitor A,Cheddar 10oz,8.79,35,307.65,0,0,690,No,No
2024-03-10,Walmart,Northeast,Competitor A,Variety 12pk,18.99,30,569.7,0,0,695,No,No
2024-03-10,Walmart,Northeast,Competitor B,Cheddar 6oz,5.49,21,115.29,0,0,425,No,No
2024-03-10,Walmart,Northeast,Competitor B,Caramel 6oz,4.66,25,116.5,1,0,435,Yes,No
2024-03-10,Walmart,Northeast,Competitor B,Mix 10oz,8.99,25,224.75,0,0,426,No,No
2024-03-10,Walmart,Northeast,Competitor B,Caramel 10oz,8.49,20,169.8,0,0,413,No,No
2024-03-10,Walmart,Northeast,Competitor B,Cheddar 10oz,8.79,18,158.22,0,0,400,No,No
2024-03-10,Walmart,Northeast,Competitor B,Variety 12pk,14.47,13,188.11,1,0,433,Yes,No
2024-03-10,Walmart,South,Garrett,Cheddar 6oz,5.49,19,104.31,0,0,331,No,No
2024-03-10,Walmart,South,Garrett,Caramel 6oz,5.29,17,89.93,0,0,359,No,No
2024-03-10,Walmart,South,Garrett,Mix 10oz,8.01,24,192.24,1,0,356,Yes,No
2024-03-10,Walmart,South,Garrett,Caramel 10oz,8.49,15,127.35,0,1,345,No,Yes
2024-03-10,Walmart,South,Garrett,Cheddar 10oz,8.79,16,140.64,0,0,350,No,No
2024-03-10,Walmart,South,Garrett,Variety 12pk,18.99,11,208.89,0,0,345,No,No
2024-03-10,Walmart,South,Competitor A,Cheddar 6oz,5.49,40,219.6,0,0,680,No,No
2024-03-10,Walmart,South,Competitor A,Caramel 6oz,4.74,65,308.1,1,1,681,Yes,Yes
2024-03-10,Walmart,South,Competitor A,Mix 10oz,8.99,43,386.57,0,0,684,No,No
2024-03-10,Walmart,South,Competitor A,Caramel 10oz,8.49,35,297.15,0,0,731,No,No
2024-03-10,Walmart,South,Competitor A,Cheddar 10oz,8.79,36,316.44,0,0,733,No,No
2024-03-10,Walmart,South,Competitor A,Variety 12pk,18.99,34,645.66,0,1,693,No,Yes
2024-03-10,Walmart,South,Competitor B,Cheddar 6oz,5.49,17,93.33,0,0,393,No,No
2024-03-10,Walmart,South,Competitor B,Caramel 6oz,5.29,16,84.64,0,0,411,No,No
2024-03-10,Walmart,South,Competitor B,Mix 10oz,8.99,19,170.81,0,0,426,No,No
2024-03-10,Walmart,South,Competitor B,Caramel 10oz,8.49,15,127.35,0,0,392,No,No
2024-03-10,Walmart,South,Competitor B,Cheddar 10oz,6.88,23,158.24,1,0,423,Yes,No
2024-03-10,Walmart,South,Competitor B,Variety 12pk,18.99,9,170.91,0,0,413,No,No
2024-03-10,Walmart,West,Garrett,Cheddar 6oz,5.49,19,104.31,0,0,349,No,No
2024-03-10,Walmart,West,Garrett,Caramel 6oz,5.29,19,100.51,0,0,355,No,No
2024-03-10,Walmart,West,Garrett,Mix 10oz,8.99,23,206.77,0,0,361,No,No
2024-03-10,Walmart,West,Garrett,Caramel 10oz,8.49,13,110.37,0,0,345,No,No
2024-03-10,Walmart,West,Garrett,Cheddar 10oz,8.79,16,140.64,0,0,340,No,No
2024-03-10,Walmart,West,Garrett,Variety 12pk,18.99,15,284.85,0,1,344,No,Yes
2024-03-10,Walmart,West,Competitor A,Cheddar 6oz,4.89,52,254.28,1,0,706,Yes,No
2024-03-10,Walmart,West,Competitor A,Caramel 6oz,5.29,30,158.7,0,0,720,No,No
2024-03-10,Walmart,West,Competitor A,Mix 10oz,8.99,46,413.54,0,0,693,No,No
2024-03-10,Walmart,West,Competitor A,Caramel 10oz,8.49,38,322.62,0,0,711,No,No
2024-03-10,Walmart,West,Competitor A,Cheddar 10oz,7.24,50,362.0,1,0,657,Yes,No
2024-03-10,Walmart,West,Competitor A,Variety 12pk,18.99,26,493.74,0,0,732,No,No
2024-03-10,Walmart,West,Competitor B,Cheddar 6oz,4.9,25,122.5,1,0,435,Yes,No
2024-03-10,Walmart,West,Competitor B,Caramel 6oz,5.29,14,74.06,0,0,403,No,No
2024-03-10,Walmart,West,Competitor B,Mix 10oz,8.99,21,188.79,0,0,425,No,No
2024-03-10,Walmart,West,Competitor B,Caramel 10oz,8.49,10,84.9,0,0,428,No,No
2024-03-10,Walmart,West,Competitor B,Cheddar 10oz,8.79,19,167.01,0,0,423,No,No
2024-03-10,Walmart,West,Competitor B,Variety 12pk,18.99,17,322.83,0,1,435,No,Yes
2024-03-10,Target,Midwest,Garrett,Cheddar 6oz,5.49,25,137.25,0,0,425,No,No
2024-03-10,Target,Midwest,Garrett,Caramel 6oz,5.29,24,126.96,0,1,406,No,Yes
2024-03-10,Target,Midwest,Garrett,Mix 10oz,6.92,37,256.04,1,1,430,Yes,Yes
2024-03-10,Target,Midwest,Garrett,Caramel 10oz,8.49,18,152.82,0,0,422,No,No
2024-03-10,Target,Midwest,Garrett,Cheddar 10oz,8.79,18,158.22,0,0,405,No,No
2024-03-10,Target,Midwest,Garrett,Variety 12pk,16.59,22,364.98,1,1,427,Yes,Yes
2024-03-10,Target,Midwest,Competitor A,Cheddar 6oz,5.49,39,214.11,0,0,581,No,No
2024-03-10,Target,Midwest,Competitor A,Caramel 6oz,5.29,35,185.15,0,0,559,No,No
2024-03-10,Target,Midwest,Competitor A,Mix 10oz,6.84,66,451.44,1,1,564,Yes,Yes
2024-03-10,Target,Midwest,Competitor A,Caramel 10oz,7.72,36,277.92,1,0,543,Yes,No
2024-03-10,Target,Midwest,Competitor A,Cheddar 10oz,8.79,29,254.91,0,0,580,No,No
2024-03-10,Target,Midwest,Competitor A,Variety 12pk,18.99,22,417.78,0,0,580,No,No
2024-03-10,Target,Midwest,Competitor B,Cheddar 6oz,5.49,17,93.33,0,0,355,No,No
2024-03-10,Target,Midwest,Competitor B,Caramel 6oz,5.29,17,89.93,0,0,365,No,No
2024-03-10,Target,Midwest,Competitor B,Mix 10oz,6.98,22,153.56,1,0,389,Yes,No
2024-03-10,Target,Midwest,Competitor B,Caramel 10oz,8.49,20,169.8,0,1,374,No,Yes
2024-03-10,Target,Midwest,Competitor B,Cheddar 10oz,8.79,18,158.22,0,0,374,No,No
2024-03-10,Target,Midwest,Competitor B,Variety 12pk,14.38,15,215.7,1,0,376,Yes,No
2024-03-10,Target,Northeast,Garrett,Cheddar 6oz,5.49,23,126.27,0,0,423,No,No
2024-03-10,Target,Northeast,Garrett,Caramel 6oz,5.29,19,100.51,0,0,433,No,No
2024-03-10,Target,Northeast,Garrett,Mix 10oz,8.99,25,224.75,0,1,425,No,Yes
2024-03-10,Target,Northeast,Garrett,Caramel 10oz,8.49,12,101.88,0,0,408,No,No
2024-03-10,Target,Northeast,Garrett,Cheddar 10oz,8.79,19,167.01,0,0,430,No,No
2024-03-10,Target,Northeast,Garrett,Variety 12pk,18.99,13,246.87,0,0,412,No,No
2024-03-10,Target,Northeast,Competitor A,Cheddar 6oz,5.49,29,159.21,0,0,555,No,No
2024-03-10,Target,Northeast,Competitor A,Caramel 6oz,5.29,32,169.28,0,1,563,No,Yes
2024-03-10,Target,Northeast,Competitor A,Mix 10oz,8.99,37,332.63,0,0,558,No,No
2024-03-10,Target,Northeast,Competitor A,Caramel 10oz,6.99,35,244.65,1,0,568,Yes,No
2024-03-10,Target,Northeast,Competitor A,Cheddar 10oz,8.79,27,237.33,0,0,558,No,No
2024-03-10,Target,Northeast,Competitor A,Variety 12pk,18.99,18,341.82,0,0,553,No,No
2024-03-10,Target,Northeast,Competitor B,Cheddar 6oz,5.49,17,93.33,0,0,386,No,No
2024-03-10,Target,Northeast,Competitor B,Caramel 6oz,5.29,16,84.64,0,1,387,No,Yes
2024-03-10,Target,Northeast,Competitor B,Mix 10oz,8.99,15,134.85,0,0,371,No,No
2024-03-10,Target,Northeast,Competitor B,Caramel 10oz,8.49,11,93.39,0,0,385,No,No
2024-03-10,Target,Northeast,Competitor B,Cheddar 10oz,8.79,14,123.06,0,0,396,No,No
2024-03-10,Target,Northeast,Competitor B,Variety 12pk,18.99,9,170.91,0,0,372,No,No
2024-03-10,Target,South,Garrett,Cheddar 6oz,4.23,22,93.06,1,0,442,Yes,No
2024-03-10,Target,South,Garrett,Caramel 6oz,4.55,24,109.2,1,1,433,Yes,Yes
2024-03-10,Target,South,Garrett,Mix 10oz,8.99,19,170.81,0,0,420,No,No
2024-03-10,Target,South,Garrett,Caramel 10oz,8.49,13,110.37,0,0,411,No,No
2024-03-10,Target,South,Garrett,Cheddar 10oz,8.79,14,123.06,0,0,415,No,No
2024-03-10,Target,South,Garrett,Variety 12pk,15.5,16,248.0,1,0,433,Yes,No
2024-03-10,Target,South,Competitor A,Cheddar 6oz,4.65,37,172.05,1,0,559,Yes,No
2024-03-10,Target,South,Competitor A,Caramel 6oz,5.29,30,158.7,0,1,565,No,Yes
2024-03-10,Target,South,Competitor A,Mix 10oz,8.99,29,260.71,0,0,566,No,No
